route_id,direction_id,stop_1,stop_2,distance_m,llm_explanation
15194,1,Dixwell Ave @ Ford St,Dixwell Ave @ Harding Pl,115.2,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Dixwell Ave @ Harding Pl,Dixwell Ave @ opp Division St,40.7,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Dixwell Ave @ opp Division St,Dixwell Ave @ opp Gibbs St,106.31,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Dixwell Ave @ Munson St,Dixwell Ave @ Henry St,120.67,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Elm St @ Temple St,Temple St @ New Haven Green,122.61,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Dixwell Ave @ Colony St,Dixwell Ave @ Thompson St,79.7,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Dixwell Ave @ Thompson St,Dixwell Ave @ West Minister St,120.99,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Benham St @ Dixwell Ave,Benham St @ Hope Ave,70.62,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Benham St @ Malcom St,Benham St @ Garfield St,86.51,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Cherry Hill Rd @ Benham St,Cherry Hill Rd @ opp Harrison Dr,71.25,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Cherry Hill Rd @ opp Harrison Dr,Cherry Hill Rd @ opp Penn St,60.62,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Cherry Hill Rd @ opp Penn St,Cherry Hill Rd @ Springdale St,79.63,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Cherry Hill Rd @ Springdale St,Cherry Hill Rd @ Federal St,76.19,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Cherry Hill Rd @ Federal St,Cherry Hill Rd @ opp Highwood Ave,74.82,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Circular Ave @ opp Battis Rd,Circular Ave @ Gilbert Ave,87.71,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Circular Ave @ Gilbert Ave,Circular Ave @ Piper Rd,121.58,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Circular Ave @ Pearl Ave,Circular Ave @ opp Lexington St,107.07,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Circular Ave @ opp Lexington St,Circular Ave @ Collins St,87.53,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Circular Ave @ Collins St,Circular Ave @ Opp Newton St,100.64,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Circular Ave @  Bradley Ave,Circular Ave @ Gorham Ave,106.35,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Circular Ave @ Helen St,Circular Ave @ Dixwell Ave,19.16,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Sherman Ave @ Raccio Park Dr,Sherman Ave @ opp Raccio Park Rd,45.63,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Sherman Ave @ Rossotto Dr,Sherman Ave @ opp Rossotto Dr,42.31,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Sherman Ave @ Rossotto Dr,Sherman Ave @ opp Raccio Park Rd,108.11,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Sherman Ave @ Oakwood Sports,Sherman Ave @ YMCA Ctr,40.12,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Sherman Ave @ opp Overlook Dr,Sherman Ave @ opp Crestway,76.63,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Sherman Ave @ opp Crestway,Sherman Ave @ Crestway,52.42,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Sherman Ave @ MGM,Sherman Ave @ opp MGM,21.01,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Sherman Ave @ CT Healing Center,Sherman Ave @ Superior Printing Ink Co,65.98,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Sherman Ave @ CT Healing Center,Sherman Ave @ Self Storage,92.65,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Sherman Ave @ CT Healing Center,Sherman Ave @ 825 Sherman Ave,23.35,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Sherman Ave @ Superior Printing Ink Co,Sherman Ave @ Self Storage,31.26,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Sherman Ave @ Superior Printing Ink Co,Sherman Ave @ 825 Sherman Ave,80.92,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Sherman Ave @ 825 Sherman Ave,Sherman Ave @ Corporate Ridge,35.54,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Sherman Ave @ 825 Sherman Ave,Sherman Ave @ CT Healing Center,20.5,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Sherman Ave @ Corporate Ridge,Sherman Ave @ CT Healing Center,35.92,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Sherman Ave @ Self Storage,Sherman Ave @ 825 Sherman Ave,103.12,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15194,1,Sherman Ave @ YMCA Ctr,Sherman Ave @ 1075 Sherman Ave,117.54,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,0,Goffe St @ Webster St,Goffe St @ Winter St,113.24,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,0,Goffe Ter @ Ellsworth Ave,Goffe Ter @ Colony Rd,120.71,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,0,Goffe Ter @ Colony Rd,Goffe Ter @ Bellevue Rd,87.98,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,0,Goffe Ter @ Bellevue Rd,Goffe Ter @ Ella T Grasso Blvd,99.62,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,0,Goffe Ter @ Ella T Grasso Blvd,Goffe Ter @ Royndon Rd,95.56,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,0,Blake St @ Austin St,Blake St @ Stone St,111.13,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,0,S Genesee St @ Midblock,S Genesee @ Harper Ave,92.24,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,1,S Genesee @ Harper Ave,Harper Ave @ Valley St,53.74,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,1,S Genesee @ Harper Ave,Valley St @ opp Mountain Rd,98.39,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,1,Harper Ave @ Valley St,Valley St @ opp Mountain Rd,102.14,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,1,Blake St @ opp Stone St,Blake St @ opp Austin St,113.09,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,1,Blake St @ opp Farnham Ave,Blake St @ Fitch St,103.93,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,1,Goffe Ter @ opp Royndon Rd,Goffe Ter @ Ella T Grasso Blvd,95.56,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,1,Goffe Ter @ Winthrop Ave,Goffe Ter @ Carmel St/ Crescent St,100.04,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,1,Goffe Ter @ Carmel St/ Crescent St,Goffe St @ Sherman Ave,105.37,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,1,Goffe St @ Sherman Ave,Goffe St @ Hudson St,102.53,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,1,Goffe St @ Hudson St,Goffe St @ County St,112.28,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,1,Goffe St @ County St,Goffe St @ Orchard St,101.12,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,1,Goffe St @ Dixwell Ave,Broadway @ Howe St,88.71,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15195,1,Elm St @ Temple St,Temple St @ New Haven Green,122.61,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Whalley Ave @ Ella T Grasso Blvd,Whalley Ave @ Blake St,98.47,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Whalley Ave @ Osborn St,Whalley Ave @ opp W Park Ave,121.57,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Whalley Ave @ Blake St,Valley St @ Blake St,69.85,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Blake St @ opp Stone St,Blake St @ opp Austin St,113.09,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Whalley Ave @ Amity Rd,Whalley Ave @ opp Amity Wine Co,123.0,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Litchfield Tpke @ 1625 Litchfield,Lucy St @ Litchfield Tpk,58.83,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Lucy St @ Amity Rd,Amity Rd @ Lucy St,30.94,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Amity Rd @ June St,Amity Rd @ opp Amity Shopping Ctr,103.21,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Amity Shopping Ctr @ Stop & Shop,Amity Shopping Ctr @ Sunset Dr,65.82,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Amity Rd @ Landin St,Amity Rd @ opp Landin St,36.54,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Amity Rd @ Bradley Rd,Amity Rd @ opp Bradley Rd,32.38,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Amity Rd @ opp Highland Rd,Amity Rd @ Highland Rd,48.09,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Amity Rd @ Justin Rd,Amity Rd @ Jewish Comm Ctr Stop 2,76.59,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Amity Rd @ Justin Rd,Amity Rd @ opp Justin Rd,13.7,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Amity Rd @ Jewish Community Ctr,Jewish Ctr Entrance @ Amity Rd,38.06,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Amity Rd @ Jewish Community Ctr,Amity Rd @ Jewish Comm Ctr Stop 1,91.68,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Jewish Ctr Entrance @ Amity Rd,Amity Rd @ Jewish Comm Ctr Stop 1,111.44,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Amity Rd @ Jewish Comm Ctr Stop 1,Amity Rd @ Jewish Comm Ctr Stop 2,79.2,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Amity Rd @ Jewish Comm Ctr Stop 2,Amity Rd @ opp Justin Rd,74.08,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Chapel St @ Day St,Chapel St @ Kensington St,96.55,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,0,Chapel St @ Kensington St,Chapel St @ Orchard St,98.52,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,1,Whalley Ave @ Hubinger St,Whalley Ave @ Pendleton St,123.62,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,1,Whalley Ave @ Pendleton St,Whalley Ave @ Hobart St,118.07,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,1,Whalley Ave @ 150 Whalley Ave,Whalley Ave @ opp Sperry St,101.38,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,1,Broadway @ York St,York St @ Elm St,97.18,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,1,Elm St @ Temple St,Temple St @ New Haven Green,122.61,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,1,Augustine St @ Solomon Crossing,Augustine St @ Bosley St,105.9,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,1,Wintergreen Ave @ Springside Ave,Wintergreen Ave @ Wilmont Rd,123.31,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,1,Blake St @ Austin St,Blake St @ Stone St,111.13,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,1,Amity Rd @ Jewish Comm Ctr Stop 1,Amity Rd @ Jewish Comm Ctr Stop 2,79.2,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,1,Amity Rd @ Jewish Comm Ctr Stop 2,Amity Rd @ opp Justin Rd,74.08,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,1,Amity Rd @ June St,Amity Rd @ Amity Shopping Ctr,109.82,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15196,1,George St @ York St,York St @ Crown St,109.18,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15197,0,Elm St @ Howe St,Elm St @ Dwight St,94.87,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15197,0,Elm St @ opp Kensington St,Elm St @ Orchard St,112.72,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15197,0,Winthrop Ave @ Edgewood Ave,Edgewood Ave @ Norton St,105.07,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15197,0,Edgewood Ave @ Ella T Grasso Blvd,Ella T Grasso Blvd @ Edgewood Ave,77.6,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15197,0,Edgewood Ave @ Brownell St,Edgewood Ave @ Hobart St,117.53,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15197,0,Edgewood Ave @ Yale Ave,Edgewood Ave @ W Rock Ave,89.58,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15197,0,Edgewood Ave @ W Rock Ave,Edgewood Ave @ Central Ave,109.22,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15197,0,Alden Ave @ W Elm St,Alden Ave @ Burton St,91.61,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15197,0,Alden Ave @ Burton St,Alden Ave @ Willard St,115.14,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15197,0,Alden Ave @ Fountain St,Fountain St @ McKinley Ave,97.77,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15197,0,Fountain St @ Emerson St,Fountain St @ Horizon Towers,111.22,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15197,0,Fountain St @ Horizon Towers,Fountain St @ opp Forest Rd,113.11,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15197,0,Fountain St @ opp Forest Rd,Fountain St @ Dayton St,79.79,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15197,0,Fountain St @ Benton St,Benton St @ Field St,66.54,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15197,0,Ramsdell St @ Fountain St,Ramsdell St @ Field St,84.79,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15197,0,Ramsdell St @ Fountain St,Ramsdell St @ Fountain St,20.33,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15197,0,Ramsdell St @ Field St,Ramsdell St @ Fairfield St,105.35,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
